60;1039;700;1;Bolzano-Bozen;Cardano;Kardaun;R;2012-04-01;01111110011111011111101101110101111011111101111110111111001111101111110111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
61;1050;600;1;Bolzano-Bozen;via Fago 1;Fagen Str. 1;A;2012-04-01;00000010000001000000100000010000001000000100000010000001000000100000010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
62;1050;600;1;Bolzano-Bozen;via Fago 1;Fagen Str. 1;A;2012-04-01;01111100011110011111001101100101110011111001111100111110001111001111100111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
63;1050;701;1;Bolzano-Bozen;Cardano;Kardaun;R;2012-04-01;10000001100000100000010010001010000100000010000001000000110000010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
64;1054;700;1;Bolzano-Bozen;Cardano;Kardaun;R;2012-04-01;01111110011111011111101101110101111011111101111110111111001111101111110111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
65;1105;600;1;Bolzano-Bozen;via Fago 1;Fagen Str. 1;A;2012-04-01;00000010000001000000100000010000001000000100000010000001000000100000010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
66;1105;600;1;Bolzano-Bozen;via Fago 1;Fagen Str. 1;A;2012-04-01;01111100011110011111001101100101110011111001111100111110001111001111100111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
67;1109;700;1;Bolzano-Bozen;Cardano;Kardaun;R;2012-04-01;01111110011111011111101101110101111011111101111110111111001111101111110111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
68;1120;600;1;Bolzano-Bozen;via Fago 1;Fagen Str. 1;A;2012-04-01;00000010000001000000100000010000001000000100000010000001000000100000010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
69;1120;600;1;Bolzano-Bozen;via Fago 1;Fagen Str. 1;A;2012-04-01;01111100011110011111001101100101110011111001111100111110001111001111100111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
70;1124;700;1;Bolzano-Bozen;Cardano;Kardaun;R;2012-04-01;01111110011111011111101101110101111011111101111110111111001111101111110111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
71;1125;601;1;Bolzano-Bozen;Funivia S. Genesi;Seilbahn Jenesien;A;2012-04-01;10000001100000100000010010001010000100000010000001000000110000010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
72;1135;600;1;Bolzano-Bozen;via Fago 1;Fagen Str. 1;A;2012-04-01;00000010000001000000100000010000001000000100000010000001000000100000010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
73;1135;600;1;Bolzano-Bozen;via Fago 1;Fagen Str. 1;A;2012-04-01;01111100011110011111001101100101110011111001111100111110001111001111100111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
74;1139;700;1;Bolzano-Bozen;Cardano;Kardaun;R;2012-04-01;01111110011111011111101101110101111011111101111110111111001111101111110111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
